	names	scores	logfoldchanges	pvals	pvals_adj
20805	Phax	-5.3316317	-2.1112416	2.2679420178570046e-07	1.2716855442972602e-06
20082	Iws1	-4.3739443	-2.1119866	1.867187709354662e-05	8.782206365203285e-05
18554	Lonp2	-2.8583548	-2.1121538	0.004658056419254885	0.015878676130903564
19229	Upf1	-3.4756165	-2.1123478	0.0006124691077555317	0.002395591344500489
21191	Prpf6	-5.89196	-2.114351	1.2671840648771565e-08	7.870308140227158e-08
19670	Srcap	-3.92519	-2.1152737	0.00011495715896657371	0.000494042777489355
21775	Wipi2	-6.947484	-2.1162298	3.0011370431435213e-11	2.2086191101004138e-10
19351	Parg	-3.6126451	-2.1171508	0.0003727258665648749	0.0014996075571933561
18900	Zfp64	-3.1585011	-2.1174617	0.0018145691437615992	0.006629436781725384
21561	Cenph	-6.5498357	-2.1229951	3.4619228318252467e-10	2.3818710862071187e-09
19070	Edc4	-3.308399	-2.1250196	0.001083415199044207	0.004102397398277583
23210	Pcbp1	-10.753198	-2.1275094	6.788123015465558e-23	8.851656108399204e-22
20439	Atf2	-4.8114314	-2.1288555	2.6480973015826053e-06	1.3582838402122522e-05
23600	Ddx39b	-12.643063	-2.129115	2.961067041697183e-29	4.845977902853022e-28
22498	Pak1ip1	-8.592117	-2.1306043	8.188548540245997e-16	7.725984620455656e-15
22107	Gpn1	-7.6413755	-2.13408	5.062173812306058e-13	4.1248435398363e-12
20230	Marchf5	-4.5224333	-2.134744	9.712560019032854e-06	4.720961057367196e-05
21369	Tmem50a	-6.2046022	-2.135369	2.2985081889071564e-09	1.502121979313344e-08
23386	Rrn3	-11.526621	-2.1371562	2.5189575379266346e-26	3.7249769493831016e-25
21431	Cars	-6.313592	-2.1372564	1.036123017644562e-09	6.918672255330851e-09
23599	Hsph1	-12.640926	-2.1396122	1.1281322730074777e-30	1.9449649893920557e-29
20961	Bnip3l	-5.564223	-2.1396606	7.51828289030161e-08	4.372598562373334e-07
23203	Polr2m	-10.735438	-2.1401627	9.976861202590157e-23	1.2935977664430558e-21
19835	Cdc73	-4.076345	-2.1402771	6.26943021983151e-05	0.00027911725265423326
20021	Mrpl43	-4.2882547	-2.145464	2.7027636540111023e-05	0.0001251756723701622
23538	Bax	-12.293738	-2.1471667	3.9936853814111745e-28	6.290367068504489e-27
19561	Mark2	-3.8140419	-2.1474373	0.0001764595362184259	0.0007416312738576918
22084	Polr2i	-7.577213	-2.147775	6.242189917736734e-13	5.0715776870397224e-12
22685	Pum3	-9.040284	-2.149573	3.013327265660015e-17	3.0912411925127247e-16
22593	Ewsr1	-8.836323	-2.1558614	1.3498617887345323e-16	1.3331143868797968e-15
19788	Snhg15	-4.0230765	-2.157536	7.913233687388567e-05	0.00034841498367332754
18678	Hus1	-2.9508362	-2.161243	0.003513648405115607	0.012251498749969223
23019	Resf1	-10.096808	-2.1613026	5.244455722713942e-21	6.336169032139602e-20
18202	Stk11	-2.5744543	-2.1629043	0.010734736403587783	0.03411085895601909
19311	Upf2	-3.5705926	-2.1634178	0.0004357998275174148	0.0017402161195057904
19414	Psmf1	-3.6661804	-2.1639016	0.00030542136748103074	0.0012441407413146311
21868	Tcerg1	-7.1075783	-2.1651468	1.3802044932821361e-11	1.0422594963680232e-10
19329	Prpf18	-3.5843792	-2.166495	0.0004153501389210167	0.001663119610700295
24016	Rbm8a	-15.338618	-2.1695635	1.669932505867925e-38	3.707456509497068e-37
23033	Nfu1	-10.139223	-2.170223	1.8796982286277422e-20	2.2187672098968666e-19
19789	Ift52	-4.0283136	-2.170899	7.572268322382771e-05	0.0003339285367833384
20201	Ranbp3	-4.4914045	-2.1716416	1.116025384249503e-05	5.39026545994854e-05
19290	Usp36	-3.544068	-2.1734617	0.0004770713614176847	0.0018945773642406758
23130	Zfp106	-10.475915	-2.1735556	5.25266260102359e-22	6.622830830383328e-21
20266	Fam104a	-4.56853	-2.174321	8.068457960750563e-06	3.956218158766465e-05
20951	Sgo1	-5.555454	-2.1776848	7.525106859499132e-08	4.3755556621322505e-07
22946	Celf1	-9.839508	-2.1816747	1.289607556465052e-19	1.4691480287736376e-18
19355	Trh	-3.6163366	-2.1881568	0.000359704801758305	0.0014506997889094765
22840	Eif2b5	-9.476868	-2.1901138	1.2819613705228066e-18	1.4008017512654507e-17
19825	Ddx20	-4.067817	-2.1911302	6.447249450559454e-05	0.0002866279828196757
21361	Fyttd1	-6.1875505	-2.1924803	2.629547653373862e-09	1.7131220324518552e-08
18995	AU022252	-3.2419565	-2.1974075	0.0013769877602701735	0.005126054480070437
19127	Kif20a	-3.3771896	-2.200111	0.0008701372928440134	0.0033356416909320033
18905	Sccpdh	-3.1620562	-2.204994	0.0017722912283215453	0.006483451651716135
